session_id,user_id,device,traffic_source,region,event_stage,event_timestamp,order_value
S110581,U31912,desktop,organic_search,West,view_product,2025-12-04 21:59:00,
S110582,U27898,desktop,organic_search,North,view_product,2025-11-14 07:34:00,
S110583,U41416,mobile,organic_search,West,view_product,2025-11-26 14:58:00,
S110583,U41416,mobile,organic_search,West,add_to_cart,2025-11-26 15:02:00,
S110584,U22439,desktop,paid_ads,West,view_product,2025-12-12 12:59:00,
S110585,U19278,tablet,paid_ads,North,view_product,2025-10-26 13:28:00,
S110586,U26440,mobile,organic_search,West,view_product,2025-11-17 01:05:00,
S110586,U26440,mobile,organic_search,West,add_to_cart,2025-11-17 01:11:00,
S110586,U26440,mobile,organic_search,West,checkout_start,2025-11-17 01:13:00,
S110587,U22908,tablet,email,East,view_product,2025-12-18 23:29:00,
S110588,U24428,mobile,email,East,view_product,2025-10-07 13:09:00,
S110589,U34155,mobile,organic_search,South,view_product,2025-11-20 09:19:00,
S110589,U34155,mobile,organic_search,South,add_to_cart,2025-11-20 09:27:00,
S110590,U38847,mobile,direct,East,view_product,2025-11-13 18:46:00,
S110591,U17957,mobile,organic_search,South,view_product,2025-11-18 16:48:00,
S110592,U44462,mobile,organic_search,North,view_product,2025-12-15 06:10:00,
S110592,U44462,mobile,organic_search,North,add_to_cart,2025-12-15 06:17:00,
S110592,U44462,mobile,organic_search,North,checkout_start,2025-12-15 06:23:00,
S110592,U44462,mobile,organic_search,North,purchase,2025-12-15 06:25:00,112.54
S110593,U33287,mobile,organic_search,East,view_product,2025-10-17 10:53:00,
S110594,U14346,mobile,social,South,view_product,2025-11-14 10:08:00,
S110595,U11846,mobile,paid_ads,North,view_product,2025-10-25 01:34:00,
S110596,U40541,mobile,paid_ads,South,view_product,2025-11-30 13:03:00,
S110597,U40827,desktop,organic_search,West,view_product,2025-10-08 06:55:00,
S110597,U40827,desktop,organic_search,West,add_to_cart,2025-10-08 06:57:00,
S110598,U32199,desktop,direct,South,view_product,2025-12-20 12:13:00,
S110598,U32199,desktop,direct,South,add_to_cart,2025-12-20 12:16:00,
S110598,U32199,desktop,direct,South,checkout_start,2025-12-20 12:19:00,
S110598,U32199,desktop,direct,South,purchase,2025-12-20 12:26:00,110.41
S110599,U27784,desktop,organic_search,South,view_product,2025-12-20 12:01:00,
S110599,U27784,desktop,organic_search,South,add_to_cart,2025-12-20 12:05:00,
S110599,U27784,desktop,organic_search,South,checkout_start,2025-12-20 12:07:00,
S110599,U27784,desktop,organic_search,South,purchase,2025-12-20 12:09:00,206.17
S110600,U38755,mobile,paid_ads,East,view_product,2025-10-01 13:59:00,
S110601,U29237,desktop,paid_ads,West,view_product,2025-10-09 17:51:00,
S110602,U10834,mobile,organic_search,West,view_product,2025-12-26 19:41:00,
S110603,U14718,desktop,email,South,view_product,2025-10-11 18:07:00,
S110604,U28055,mobile,organic_search,South,view_product,2025-12-12 13:28:00,
S110605,U11023,mobile,paid_ads,West,view_product,2025-11-02 12:51:00,
S110606,U35497,desktop,direct,South,view_product,2025-12-08 12:18:00,
S110607,U15017,desktop,organic_search,North,view_product,2025-11-28 17:44:00,
S110608,U21258,desktop,social,West,view_product,2025-11-28 19:16:00,
S110609,U40879,desktop,direct,West,view_product,2025-11-11 10:32:00,
S110610,U43347,mobile,direct,South,view_product,2025-10-29 19:04:00,
S110611,U19501,desktop,email,West,view_product,2025-10-05 09:39:00,
S110611,U19501,desktop,email,West,add_to_cart,2025-10-05 09:41:00,
S110611,U19501,desktop,email,West,checkout_start,2025-10-05 09:44:00,
S110611,U19501,desktop,email,West,purchase,2025-10-05 09:47:00,63.7
S110612,U23520,mobile,social,South,view_product,2025-10-15 12:31:00,
S110612,U23520,mobile,social,South,add_to_cart,2025-10-15 12:32:00,
S110612,U23520,mobile,social,South,checkout_start,2025-10-15 12:36:00,
S110612,U23520,mobile,social,South,purchase,2025-10-15 12:41:00,146.56
S110613,U13870,mobile,organic_search,East,view_product,2025-10-16 23:39:00,
S110614,U15657,mobile,email,South,view_product,2025-10-07 15:19:00,
S110614,U15657,mobile,email,South,add_to_cart,2025-10-07 15:22:00,
S110615,U12265,mobile,organic_search,North,view_product,2025-10-26 11:39:00,
S110616,U11320,desktop,direct,East,view_product,2025-12-01 20:55:00,
S110617,U22872,desktop,organic_search,South,view_product,2025-12-24 04:26:00,
S110617,U22872,desktop,organic_search,South,add_to_cart,2025-12-24 04:27:00,
S110618,U23485,desktop,organic_search,North,view_product,2025-12-03 16:54:00,
S110619,U42570,mobile,paid_ads,North,view_product,2025-12-22 13:50:00,
S110620,U28050,desktop,paid_ads,West,view_product,2025-10-13 04:40:00,
S110621,U42011,mobile,paid_ads,North,view_product,2025-12-28 05:12:00,
S110621,U42011,mobile,paid_ads,North,add_to_cart,2025-12-28 05:14:00,
S110622,U11901,mobile,social,South,view_product,2025-10-07 17:45:00,
S110623,U22123,tablet,organic_search,East,view_product,2025-11-21 07:57:00,
S110624,U15726,mobile,organic_search,East,view_product,2025-10-03 05:46:00,
S110624,U15726,mobile,organic_search,East,add_to_cart,2025-10-03 05:50:00,
S110625,U43349,desktop,organic_search,North,view_product,2025-11-06 01:10:00,
S110626,U37051,mobile,paid_ads,North,view_product,2025-11-29 15:34:00,
S110627,U21057,mobile,organic_search,South,view_product,2025-11-01 04:14:00,
S110627,U21057,mobile,organic_search,South,add_to_cart,2025-11-01 04:20:00,
S110627,U21057,mobile,organic_search,South,checkout_start,2025-11-01 04:26:00,
S110627,U21057,mobile,organic_search,South,purchase,2025-11-01 04:30:00,152.21
S110628,U15588,mobile,organic_search,West,view_product,2025-12-27 15:33:00,
S110628,U15588,mobile,organic_search,West,add_to_cart,2025-12-27 15:40:00,
S110628,U15588,mobile,organic_search,West,checkout_start,2025-12-27 15:41:00,
S110629,U20493,mobile,social,West,view_product,2025-11-23 11:41:00,
S110630,U38703,mobile,paid_ads,North,view_product,2025-12-01 13:09:00,
S110630,U38703,mobile,paid_ads,North,add_to_cart,2025-12-01 13:14:00,
S110631,U36781,tablet,direct,South,view_product,2025-11-10 01:43:00,
S110631,U36781,tablet,direct,South,add_to_cart,2025-11-10 01:48:00,
S110631,U36781,tablet,direct,South,checkout_start,2025-11-10 01:49:00,
S110631,U36781,tablet,direct,South,purchase,2025-11-10 01:51:00,40.01
S110632,U27270,mobile,email,North,view_product,2025-10-06 23:24:00,
S110633,U31077,mobile,email,East,view_product,2025-12-04 05:00:00,
S110633,U31077,mobile,email,East,add_to_cart,2025-12-04 05:05:00,
S110634,U18329,tablet,paid_ads,East,view_product,2025-11-02 11:07:00,
S110635,U30136,mobile,organic_search,West,view_product,2025-11-12 07:50:00,
S110636,U19974,desktop,paid_ads,South,view_product,2025-12-05 21:30:00,
S110637,U43962,desktop,organic_search,South,view_product,2025-10-24 20:14:00,
S110637,U43962,desktop,organic_search,South,add_to_cart,2025-10-24 20:18:00,
S110637,U43962,desktop,organic_search,South,checkout_start,2025-10-24 20:22:00,
S110637,U43962,desktop,organic_search,South,purchase,2025-10-24 20:23:00,137.5
S110638,U34289,mobile,paid_ads,South,view_product,2025-11-08 04:22:00,
S110639,U14348,mobile,organic_search,West,view_product,2025-10-08 03:12:00,
S110640,U30761,mobile,email,North,view_product,2025-12-26 05:07:00,
S110641,U32944,desktop,direct,South,view_product,2025-11-03 17:36:00,
S110642,U10095,mobile,social,West,view_product,2025-10-16 06:00:00,
S110643,U36492,desktop,paid_ads,North,view_product,2025-12-11 16:01:00,
S110644,U14507,mobile,organic_search,North,view_product,2025-12-29 05:56:00,
S110645,U18552,tablet,organic_search,West,view_product,2025-10-16 01:37:00,
S110646,U10296,mobile,organic_search,West,view_product,2025-12-28 03:03:00,
S110647,U18967,desktop,organic_search,West,view_product,2025-11-30 08:26:00,
S110648,U40779,mobile,paid_ads,West,view_product,2025-12-05 00:12:00,
S110649,U22739,mobile,paid_ads,North,view_product,2025-11-25 07:46:00,
S110650,U24099,mobile,direct,East,view_product,2025-12-09 07:23:00,
S110651,U30446,desktop,direct,North,view_product,2025-12-09 10:28:00,
S110651,U30446,desktop,direct,North,add_to_cart,2025-12-09 10:36:00,
S110651,U30446,desktop,direct,North,checkout_start,2025-12-09 10:40:00,
S110651,U30446,desktop,direct,North,purchase,2025-12-09 10:46:00,99.04
S110652,U44187,mobile,direct,West,view_product,2025-11-02 07:09:00,
S110652,U44187,mobile,direct,West,add_to_cart,2025-11-02 07:14:00,
S110653,U35322,mobile,organic_search,South,view_product,2025-10-14 17:40:00,
S110653,U35322,mobile,organic_search,South,add_to_cart,2025-10-14 17:47:00,
S110653,U35322,mobile,organic_search,South,checkout_start,2025-10-14 17:52:00,
S110653,U35322,mobile,organic_search,South,purchase,2025-10-14 17:55:00,94.53
S110654,U26483,tablet,direct,South,view_product,2025-10-07 19:09:00,
S110655,U11277,mobile,direct,East,view_product,2025-12-05 04:16:00,
S110655,U11277,mobile,direct,East,add_to_cart,2025-12-05 04:22:00,
S110655,U11277,mobile,direct,East,checkout_start,2025-12-05 04:26:00,
S110656,U17229,tablet,email,North,view_product,2025-10-09 21:33:00,
S110657,U39143,desktop,direct,South,view_product,2025-10-27 22:40:00,
S110657,U39143,desktop,direct,South,add_to_cart,2025-10-27 22:48:00,
S110657,U39143,desktop,direct,South,checkout_start,2025-10-27 22:54:00,
S110657,U39143,desktop,direct,South,purchase,2025-10-27 23:03:00,209.46
S110658,U36118,mobile,organic_search,West,view_product,2025-10-30 19:03:00,
S110658,U36118,mobile,organic_search,West,add_to_cart,2025-10-30 19:10:00,
S110658,U36118,mobile,organic_search,West,checkout_start,2025-10-30 19:12:00,
S110659,U16698,desktop,organic_search,East,view_product,2025-12-22 17:16:00,
S110659,U16698,desktop,organic_search,East,add_to_cart,2025-12-22 17:20:00,
S110660,U28947,mobile,organic_search,South,view_product,2025-10-11 18:01:00,
S110661,U33240,mobile,social,West,view_product,2025-12-29 06:17:00,
S110662,U43795,desktop,paid_ads,West,view_product,2025-11-29 10:43:00,
S110663,U41047,tablet,social,North,view_product,2025-10-12 10:45:00,
S110664,U28796,mobile,social,South,view_product,2025-12-25 04:42:00,
S110665,U12593,mobile,organic_search,East,view_product,2025-11-17 15:29:00,
S110666,U20267,mobile,email,North,view_product,2025-10-07 23:20:00,
S110667,U37198,mobile,email,North,view_product,2025-12-10 18:27:00,
S110667,U37198,mobile,email,North,add_to_cart,2025-12-10 18:33:00,
S110668,U26125,desktop,organic_search,South,view_product,2025-10-05 03:34:00,
S110669,U37071,mobile,paid_ads,West,view_product,2025-12-29 02:10:00,
S110670,U27620,mobile,email,East,view_product,2025-10-10 02:23:00,
S110670,U27620,mobile,email,East,add_to_cart,2025-10-10 02:24:00,
S110671,U17057,mobile,paid_ads,South,view_product,2025-12-29 15:46:00,
S110671,U17057,mobile,paid_ads,South,add_to_cart,2025-12-29 15:54:00,
S110671,U17057,mobile,paid_ads,South,checkout_start,2025-12-29 15:58:00,
S110671,U17057,mobile,paid_ads,South,purchase,2025-12-29 15:59:00,214.38
S110672,U36832,mobile,email,South,view_product,2025-12-03 04:16:00,
S110673,U28253,desktop,social,West,view_product,2025-10-02 18:37:00,
S110674,U38110,desktop,paid_ads,West,view_product,2025-11-03 11:00:00,
S110675,U38295,mobile,email,South,view_product,2025-10-30 18:09:00,
S110676,U33371,tablet,organic_search,South,view_product,2025-11-25 21:22:00,
S110677,U33888,mobile,organic_search,East,view_product,2025-12-28 20:28:00,
S110678,U39099,desktop,paid_ads,West,view_product,2025-12-25 16:07:00,
S110678,U39099,desktop,paid_ads,West,add_to_cart,2025-12-25 16:08:00,
S110678,U39099,desktop,paid_ads,West,checkout_start,2025-12-25 16:11:00,
S110678,U39099,desktop,paid_ads,West,purchase,2025-12-25 16:17:00,155.71
S110679,U32671,mobile,direct,South,view_product,2025-10-07 23:42:00,
S110679,U32671,mobile,direct,South,add_to_cart,2025-10-07 23:50:00,
S110680,U28228,mobile,organic_search,South,view_product,2025-12-20 19:13:00,
S110681,U20346,mobile,organic_search,West,view_product,2025-10-02 15:41:00,
S110682,U24064,mobile,organic_search,South,view_product,2025-11-15 19:41:00,
S110683,U28744,mobile,direct,South,view_product,2025-10-25 17:19:00,
S110683,U28744,mobile,direct,South,add_to_cart,2025-10-25 17:22:00,
S110683,U28744,mobile,direct,South,checkout_start,2025-10-25 17:24:00,
S110683,U28744,mobile,direct,South,purchase,2025-10-25 17:25:00,34.88
S110684,U40899,desktop,organic_search,North,view_product,2025-10-05 12:12:00,
S110685,U14959,mobile,direct,North,view_product,2025-12-09 13:33:00,
S110686,U25908,mobile,organic_search,South,view_product,2025-12-14 21:45:00,
S110687,U32515,mobile,email,East,view_product,2025-10-25 08:40:00,
S110687,U32515,mobile,email,East,add_to_cart,2025-10-25 08:48:00,
S110688,U15098,mobile,email,South,view_product,2025-12-11 09:03:00,
S110689,U43243,desktop,social,East,view_product,2025-10-08 11:35:00,
S110690,U40403,mobile,direct,North,view_product,2025-11-02 19:47:00,
S110691,U16070,mobile,paid_ads,South,view_product,2025-10-15 17:41:00,
S110692,U18508,mobile,paid_ads,South,view_product,2025-10-25 10:06:00,
S110693,U31536,desktop,organic_search,North,view_product,2025-12-18 13:08:00,
S110693,U31536,desktop,organic_search,North,add_to_cart,2025-12-18 13:12:00,
S110693,U31536,desktop,organic_search,North,checkout_start,2025-12-18 13:13:00,
S110693,U31536,desktop,organic_search,North,purchase,2025-12-18 13:23:00,170.88
S110694,U26012,mobile,organic_search,South,view_product,2025-11-01 06:13:00,
S110695,U44160,desktop,organic_search,West,view_product,2025-10-27 21:42:00,
S110695,U44160,desktop,organic_search,West,add_to_cart,2025-10-27 21:43:00,
S110695,U44160,desktop,organic_search,West,checkout_start,2025-10-27 21:48:00,
S110695,U44160,desktop,organic_search,West,purchase,2025-10-27 21:58:00,206.49
S110696,U32252,desktop,direct,North,view_product,2025-11-06 16:34:00,
S110696,U32252,desktop,direct,North,add_to_cart,2025-11-06 16:40:00,
S110696,U32252,desktop,direct,North,checkout_start,2025-11-06 16:43:00,
S110696,U32252,desktop,direct,North,purchase,2025-11-06 16:48:00,97.69
S110697,U18739,desktop,organic_search,South,view_product,2025-11-29 06:03:00,
S110697,U18739,desktop,organic_search,South,add_to_cart,2025-11-29 06:07:00,
S110697,U18739,desktop,organic_search,South,checkout_start,2025-11-29 06:11:00,
S110697,U18739,desktop,organic_search,South,purchase,2025-11-29 06:20:00,113.17
S110698,U29249,desktop,organic_search,South,view_product,2025-12-07 20:02:00,
S110699,U17127,desktop,email,South,view_product,2025-12-19 09:57:00,
S110700,U39026,mobile,email,West,view_product,2025-10-28 06:40:00,
S110701,U42020,mobile,paid_ads,South,view_product,2025-12-05 00:59:00,
S110702,U39386,mobile,social,North,view_product,2025-10-15 07:53:00,
S110702,U39386,mobile,social,North,add_to_cart,2025-10-15 08:01:00,
S110702,U39386,mobile,social,North,checkout_start,2025-10-15 08:02:00,
S110703,U17108,desktop,email,North,view_product,2025-12-03 19:36:00,
S110704,U31740,tablet,organic_search,West,view_product,2025-12-14 21:28:00,
S110704,U31740,tablet,organic_search,West,add_to_cart,2025-12-14 21:29:00,
S110704,U31740,tablet,organic_search,West,checkout_start,2025-12-14 21:35:00,
S110704,U31740,tablet,organic_search,West,purchase,2025-12-14 21:37:00,215.49
S110705,U37666,desktop,organic_search,South,view_product,2025-10-24 10:23:00,
S110706,U28501,desktop,email,North,view_product,2025-12-12 00:15:00,
S110706,U28501,desktop,email,North,add_to_cart,2025-12-12 00:18:00,
S110706,U28501,desktop,email,North,checkout_start,2025-12-12 00:20:00,
S110706,U28501,desktop,email,North,purchase,2025-12-12 00:29:00,119.17
S110707,U14457,mobile,paid_ads,West,view_product,2025-11-25 00:56:00,
S110708,U30218,mobile,social,North,view_product,2025-12-28 18:20:00,
S110709,U42500,mobile,paid_ads,South,view_product,2025-11-02 02:59:00,
S110710,U32321,desktop,organic_search,East,view_product,2025-11-14 22:50:00,
S110710,U32321,desktop,organic_search,East,add_to_cart,2025-11-14 22:57:00,
S110710,U32321,desktop,organic_search,East,checkout_start,2025-11-14 23:02:00,
S110711,U14851,mobile,email,North,view_product,2025-11-14 06:46:00,
S110712,U10612,mobile,direct,East,view_product,2025-10-29 09:31:00,
S110713,U21973,mobile,organic_search,South,view_product,2025-10-06 21:34:00,
S110713,U21973,mobile,organic_search,South,add_to_cart,2025-10-06 21:35:00,
S110713,U21973,mobile,organic_search,South,checkout_start,2025-10-06 21:40:00,
S110713,U21973,mobile,organic_search,South,purchase,2025-10-06 21:44:00,70.41
S110714,U36616,mobile,paid_ads,East,view_product,2025-10-10 07:37:00,
S110715,U40760,desktop,direct,South,view_product,2025-11-19 14:53:00,
S110715,U40760,desktop,direct,South,add_to_cart,2025-11-19 14:59:00,
S110716,U24753,mobile,paid_ads,West,view_product,2025-10-17 10:46:00,
S110717,U15124,mobile,organic_search,West,view_product,2025-12-10 00:41:00,
S110718,U21945,mobile,direct,West,view_product,2025-10-13 10:11:00,
S110719,U39659,mobile,organic_search,South,view_product,2025-12-01 22:10:00,
S110720,U37105,mobile,organic_search,South,view_product,2025-12-07 13:07:00,
S110721,U40658,desktop,paid_ads,North,view_product,2025-11-18 17:04:00,
S110721,U40658,desktop,paid_ads,North,add_to_cart,2025-11-18 17:08:00,
S110721,U40658,desktop,paid_ads,North,checkout_start,2025-11-18 17:09:00,
S110722,U43220,mobile,organic_search,North,view_product,2025-10-04 11:09:00,
S110723,U31016,desktop,organic_search,North,view_product,2025-10-25 10:29:00,
S110724,U23868,desktop,paid_ads,East,view_product,2025-11-09 05:04:00,
S110725,U23113,desktop,email,East,view_product,2025-11-30 19:50:00,
S110725,U23113,desktop,email,East,add_to_cart,2025-11-30 19:55:00,
S110726,U29448,mobile,direct,North,view_product,2025-10-08 10:29:00,
S110727,U41958,desktop,organic_search,East,view_product,2025-10-29 02:56:00,
S110727,U41958,desktop,organic_search,East,add_to_cart,2025-10-29 02:59:00,
S110727,U41958,desktop,organic_search,East,checkout_start,2025-10-29 03:04:00,
S110727,U41958,desktop,organic_search,East,purchase,2025-10-29 03:05:00,154.12
S110728,U29988,mobile,email,West,view_product,2025-11-14 10:59:00,
S110728,U29988,mobile,email,West,add_to_cart,2025-11-14 11:05:00,
S110729,U25511,desktop,email,North,view_product,2025-10-23 20:55:00,
S110729,U25511,desktop,email,North,add_to_cart,2025-10-23 21:02:00,
S110729,U25511,desktop,email,North,checkout_start,2025-10-23 21:06:00,
S110729,U25511,desktop,email,North,purchase,2025-10-23 21:09:00,53.68
S110730,U13306,desktop,email,East,view_product,2025-10-18 00:41:00,
S110730,U13306,desktop,email,East,add_to_cart,2025-10-18 00:44:00,
S110731,U40469,desktop,paid_ads,North,view_product,2025-11-03 05:33:00,
S110732,U29406,mobile,social,East,view_product,2025-10-07 02:12:00,
S110733,U19031,mobile,paid_ads,East,view_product,2025-11-13 00:35:00,
S110734,U19226,desktop,paid_ads,North,view_product,2025-10-03 16:20:00,
S110735,U39013,mobile,organic_search,East,view_product,2025-10-19 02:56:00,
S110736,U20487,desktop,social,West,view_product,2025-12-17 09:17:00,
S110737,U30080,mobile,paid_ads,South,view_product,2025-10-13 00:08:00,
S110738,U18824,mobile,organic_search,North,view_product,2025-12-12 15:27:00,
S110739,U44054,mobile,organic_search,South,view_product,2025-12-20 11:31:00,
S110739,U44054,mobile,organic_search,South,add_to_cart,2025-12-20 11:39:00,
S110740,U37749,mobile,organic_search,South,view_product,2025-10-02 16:47:00,
S110741,U39954,mobile,email,West,view_product,2025-12-18 06:16:00,
S110742,U21422,desktop,social,East,view_product,2025-12-06 00:31:00,
S110742,U21422,desktop,social,East,add_to_cart,2025-12-06 00:38:00,
S110742,U21422,desktop,social,East,checkout_start,2025-12-06 00:39:00,
S110742,U21422,desktop,social,East,purchase,2025-12-06 00:45:00,27.5
S110743,U40545,desktop,organic_search,West,view_product,2025-11-14 08:28:00,
S110744,U12122,desktop,organic_search,South,view_product,2025-12-22 02:26:00,
S110745,U43759,desktop,direct,North,view_product,2025-11-15 14:12:00,
S110746,U30384,desktop,social,North,view_product,2025-12-25 19:47:00,
S110747,U10437,desktop,email,North,view_product,2025-10-23 00:01:00,
S110747,U10437,desktop,email,North,add_to_cart,2025-10-23 00:02:00,
S110748,U44740,mobile,social,North,view_product,2025-12-29 19:29:00,
S110749,U30128,mobile,social,West,view_product,2025-11-21 10:39:00,
S110750,U28928,mobile,organic_search,North,view_product,2025-12-11 17:35:00,
S110751,U10704,desktop,organic_search,South,view_product,2025-12-02 05:04:00,
S110752,U23432,desktop,organic_search,North,view_product,2025-11-09 02:35:00,
S110753,U44077,desktop,email,East,view_product,2025-12-11 04:37:00,
S110754,U11122,desktop,paid_ads,East,view_product,2025-11-23 05:03:00,
S110755,U42724,mobile,direct,South,view_product,2025-12-10 09:14:00,
S110755,U42724,mobile,direct,South,add_to_cart,2025-12-10 09:16:00,
S110755,U42724,mobile,direct,South,checkout_start,2025-12-10 09:20:00,
S110755,U42724,mobile,direct,South,purchase,2025-12-10 09:25:00,198.2
S110756,U41862,mobile,paid_ads,West,view_product,2025-12-04 04:40:00,
S110757,U25988,desktop,paid_ads,North,view_product,2025-11-13 09:30:00,
S110758,U23741,mobile,organic_search,South,view_product,2025-12-22 19:38:00,
S110759,U31324,mobile,direct,West,view_product,2025-11-15 10:15:00,
S110760,U44683,mobile,social,South,view_product,2025-11-16 00:27:00,
S110761,U26545,mobile,organic_search,North,view_product,2025-10-25 18:52:00,
S110761,U26545,mobile,organic_search,North,add_to_cart,2025-10-25 19:00:00,
S110762,U27966,mobile,organic_search,East,view_product,2025-11-01 04:36:00,
S110763,U18661,desktop,direct,North,view_product,2025-10-24 04:59:00,
S110763,U18661,desktop,direct,North,add_to_cart,2025-10-24 05:02:00,
S110763,U18661,desktop,direct,North,checkout_start,2025-10-24 05:08:00,
S110763,U18661,desktop,direct,North,purchase,2025-10-24 05:09:00,149.75
S110764,U20230,mobile,direct,South,view_product,2025-12-07 16:34:00,
S110765,U41058,mobile,organic_search,North,view_product,2025-12-26 05:43:00,
S110766,U11988,mobile,social,North,view_product,2025-12-21 11:08:00,
S110766,U11988,mobile,social,North,add_to_cart,2025-12-21 11:10:00,
S110766,U11988,mobile,social,North,checkout_start,2025-12-21 11:15:00,
S110766,U11988,mobile,social,North,purchase,2025-12-21 11:16:00,180.95
S110767,U35286,mobile,direct,West,view_product,2025-11-30 21:41:00,
S110768,U22329,mobile,organic_search,South,view_product,2025-11-01 17:25:00,
S110768,U22329,mobile,organic_search,South,add_to_cart,2025-11-01 17:33:00,
S110768,U22329,mobile,organic_search,South,checkout_start,2025-11-01 17:37:00,
S110769,U19528,mobile,direct,North,view_product,2025-11-26 17:21:00,
S110770,U40887,desktop,paid_ads,South,view_product,2025-10-22 16:46:00,
S110771,U11265,desktop,organic_search,East,view_product,2025-12-29 07:25:00,
S110772,U38770,desktop,direct,East,view_product,2025-10-24 23:13:00,
S110773,U13474,desktop,direct,West,view_product,2025-12-17 02:37:00,
S110774,U44242,mobile,email,North,view_product,2025-12-13 17:06:00,
S110775,U29622,mobile,paid_ads,East,view_product,2025-11-12 22:08:00,
S110776,U30974,mobile,organic_search,South,view_product,2025-12-03 00:56:00,
S110776,U30974,mobile,organic_search,South,add_to_cart,2025-12-03 00:58:00,
S110777,U21356,mobile,organic_search,South,view_product,2025-10-29 12:49:00,
S110777,U21356,mobile,organic_search,South,add_to_cart,2025-10-29 12:56:00,
S110777,U21356,mobile,organic_search,South,checkout_start,2025-10-29 12:57:00,
S110777,U21356,mobile,organic_search,South,purchase,2025-10-29 13:07:00,40.81
S110778,U40899,mobile,organic_search,North,view_product,2025-11-01 17:38:00,
S110778,U40899,mobile,organic_search,North,add_to_cart,2025-11-01 17:40:00,
S110779,U38008,desktop,paid_ads,East,view_product,2025-12-14 00:51:00,
S110779,U38008,desktop,paid_ads,East,add_to_cart,2025-12-14 00:57:00,
S110779,U38008,desktop,paid_ads,East,checkout_start,2025-12-14 01:01:00,
S110779,U38008,desktop,paid_ads,East,purchase,2025-12-14 01:11:00,115.32
S110780,U24518,desktop,organic_search,North,view_product,2025-12-16 00:04:00,
S110780,U24518,desktop,organic_search,North,add_to_cart,2025-12-16 00:06:00,
S110780,U24518,desktop,organic_search,North,checkout_start,2025-12-16 00:09:00,
S110780,U24518,desktop,organic_search,North,purchase,2025-12-16 00:15:00,170.32
S110781,U27001,mobile,organic_search,East,view_product,2025-12-06 15:55:00,
S110781,U27001,mobile,organic_search,East,add_to_cart,2025-12-06 15:59:00,
S110782,U15625,mobile,email,West,view_product,2025-10-13 15:52:00,
S110782,U15625,mobile,email,West,add_to_cart,2025-10-13 15:57:00,
S110782,U15625,mobile,email,West,checkout_start,2025-10-13 15:58:00,
S110783,U41077,desktop,organic_search,South,view_product,2025-11-01 04:33:00,
S110784,U25381,mobile,direct,West,view_product,2025-11-01 12:09:00,
S110784,U25381,mobile,direct,West,add_to_cart,2025-11-01 12:15:00,
S110785,U36299,mobile,organic_search,South,view_product,2025-12-28 01:44:00,
S110786,U20918,desktop,organic_search,West,view_product,2025-11-22 19:15:00,
S110786,U20918,desktop,organic_search,West,add_to_cart,2025-11-22 19:21:00,
S110787,U32254,tablet,email,South,view_product,2025-12-23 03:33:00,
S110788,U34212,mobile,paid_ads,South,view_product,2025-12-16 11:59:00,
S110789,U27291,mobile,organic_search,West,view_product,2025-11-06 05:08:00,
S110789,U27291,mobile,organic_search,West,add_to_cart,2025-11-06 05:13:00,
S110790,U23166,tablet,email,East,view_product,2025-10-19 12:48:00,
S110791,U20243,mobile,paid_ads,West,view_product,2025-10-29 09:16:00,
S110792,U23781,mobile,organic_search,North,view_product,2025-11-02 03:58:00,
S110792,U23781,mobile,organic_search,North,add_to_cart,2025-11-02 04:04:00,
S110793,U32104,desktop,email,West,view_product,2025-10-02 02:38:00,
S110793,U32104,desktop,email,West,add_to_cart,2025-10-02 02:46:00,
S110793,U32104,desktop,email,West,checkout_start,2025-10-02 02:48:00,
S110793,U32104,desktop,email,West,purchase,2025-10-02 02:56:00,79.98
S110794,U38442,desktop,organic_search,West,view_product,2025-12-08 00:50:00,
S110795,U30289,desktop,organic_search,East,view_product,2025-12-29 22:47:00,
S110796,U18150,desktop,paid_ads,North,view_product,2025-11-29 03:29:00,
S110797,U36755,desktop,direct,East,view_product,2025-11-11 01:11:00,
S110798,U41216,desktop,social,South,view_product,2025-10-18 06:04:00,
S110798,U41216,desktop,social,South,add_to_cart,2025-10-18 06:11:00,
S110799,U20109,tablet,direct,North,view_product,2025-10-20 00:58:00,
S110800,U33482,tablet,direct,West,view_product,2025-12-13 13:25:00,
S110801,U32875,desktop,organic_search,North,view_product,2025-12-28 06:19:00,
S110801,U32875,desktop,organic_search,North,add_to_cart,2025-12-28 06:24:00,
S110801,U32875,desktop,organic_search,North,checkout_start,2025-12-28 06:28:00,
S110802,U38956,mobile,direct,West,view_product,2025-10-22 07:25:00,
S110803,U35218,mobile,direct,West,view_product,2025-12-26 07:28:00,
S110804,U38015,mobile,paid_ads,North,view_product,2025-10-24 00:53:00,
S110805,U33165,desktop,social,West,view_product,2025-12-03 13:30:00,
S110806,U26553,mobile,direct,North,view_product,2025-11-02 19:22:00,
S110807,U11997,desktop,organic_search,West,view_product,2025-12-22 19:10:00,
S110807,U11997,desktop,organic_search,West,add_to_cart,2025-12-22 19:12:00,
S110808,U18145,mobile,organic_search,North,view_product,2025-11-14 21:23:00,
S110809,U21631,mobile,paid_ads,South,view_product,2025-11-28 21:35:00,
S110809,U21631,mobile,paid_ads,South,add_to_cart,2025-11-28 21:39:00,
S110809,U21631,mobile,paid_ads,South,checkout_start,2025-11-28 21:42:00,
S110810,U10705,mobile,organic_search,East,view_product,2025-11-25 15:30:00,
